"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1004.0","1007.4","29.2","24.5","76","1.5","200","2.7","180","0.0","0.0","--","0.00","--","0","--"
"02","1003.9","1007.3","29.2","23.9","73","1.7","180","3.0","190","0.0","0.0","--","0.00","--","0","--"
"03","1004.0","1007.4","29.0","23.9","74","1.2","170","2.4","220","0.0","0.0","--","0.00","--","0","--"
"04","1003.9","1007.4","28.2","24.2","79","1.0","170","4.0","120","0.0","0.0","--","0.00","--","0","--"
"05","1004.3","1007.8","28.0","24.4","81","1.1","140","3.0","160","0.0","0.0","--","0.00","--","0","--"
"06","1004.6","1008.1","27.8","24.5","82","1.4","150","2.7","110","0.0","0.0","0.0","0.02","--","0","--"
"07","1005.0","1008.5","28.3","24.5","80","1.1","210","3.5","180","0.0","0.0","1.0","0.43","--","0","--"
"08","1005.2","1008.6","30.8","24.7","70","1.6","110","3.8","100","0.0","0.0","1.0","1.21","40.0","1","0.0"
"09","1005.3","1008.7","32.4","24.2","62","0.9","120","3.8","80","0.0","0.0","1.0","2.03","45.0","3","1.0"
"10","1005.2","1008.6","34.0","23.4","54","1.6","170","3.8","100","0.0","0.0","1.0","2.71","--","6","--"
"11","1004.8","1008.2","35.2","22.2","47","1.5","80","4.3","100","0.0","0.0","1.0","3.18","50.0","8","2.0"
"12","1004.0","1007.4","36.1","22.7","46","1.4","120","5.5","90","0.0","0.0","1.0","3.41","--","9","--"
"13","1003.5","1006.9","36.6","22.0","43","2.4","50","6.2","50","0.0","0.0","1.0","3.40","--","9","--"
"14","1003.1","1006.5","36.2","22.8","46","3.1","60","7.2","90","0.0","0.0","0.8","2.70","60.0","7","2.0"
"15","1002.7","1006.1","35.7","22.3","46","3.3","80","9.3","50","0.0","0.0","1.0","2.62","--","5","--"
"16","1002.6","1006.0","35.1","21.1","44","3.2","100","9.6","100","0.0","0.0","1.0","1.93","--","3","--"
"17","1002.6","1006.0","33.7","22.2","51","2.9","110","9.9","110","0.0","0.0","1.0","1.12","50.0","1","1.0"
"18","1003.0","1006.4","32.2","22.3","56","3.8","110","9.6","110","0.0","0.0","0.9","0.33","--","0","--"
"19","1003.2","1006.6","31.2","22.5","60","3.4","120","9.3","120","0.0","0.0","0.0","0.00","--","0","--"
"20","1003.9","1007.3","30.7","22.3","61","3.2","110","9.2","80","0.0","0.0","--","0.00","--","0","--"
"21","1004.5","1007.9","30.4","22.6","63","3.9","110","8.7","100","0.0","0.0","--","0.00","--","0","--"
"22","1004.9","1008.3","30.1","22.0","62","3.5","110","9.6","140","0.0","0.0","--","0.00","--","0","--"
"23","1004.9","1008.3","30.0","22.2","63","3.5","110","8.6","100","0.0","0.0","--","0.00","--","0","--"
"24","1004.3","1007.7","29.9","22.4","64","3.5","120","8.4","100","0.0","0.0","--","0.00","--","0","--"
