"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1012.8","1016.3","23.0","20.5","86","1.0","190","3.2","180","0.0","0.0","--","0.00","--","0","--"
"02","1012.6","1016.2","22.5","20.0","86","0.9","170","3.1","160","0.0","0.0","--","0.00","--","0","--"
"03","1012.5","1016.1","22.4","20.3","88","0.9","210","2.0","160","0.0","0.0","--","0.00","--","0","--"
"04","1012.2","1015.8","22.0","20.1","89","1.3","150","2.1","140","0.0","0.0","--","0.00","--","0","--"
"05","1012.0","1015.6","21.7","20.0","90","1.7","150","3.5","150","0.0","0.0","--","0.00","--","0","--"
"06","1012.5","1016.1","21.1","20.1","94","1.2","200","2.9","140","0.0","0.0","0.0","0.00","--","0","--"
"07","1012.9","1016.5","21.4","20.2","93","1.2","170","2.7","180","0.0","0.0","0.2","0.05","--","0","--"
"08","1013.9","1017.5","22.9","19.3","80","1.3","170","2.7","180","0.0","0.0","1.0","0.57","30.0","1","1.0"
"09","1014.2","1017.7","24.1","19.4","75","0.6","150","3.0","170","0.0","0.0","1.0","1.37","15.0","2","1.0"
"10","1014.0","1017.5","26.4","20.0","68","0.8","160","2.5","160","0.0","0.0","1.0","2.07","--","4","--"
"11","1013.1","1016.6","27.8","20.9","66","0.6","230","2.9","340","0.0","0.0","0.9","2.31","13.0","6","7.0"
"12","1012.2","1015.7","28.0","20.3","63","1.0","330","4.9","350","0.0","0.0","0.5","2.02","--","6","--"
"13","1011.6","1015.1","28.4","20.7","63","1.6","310","6.6","320","0.0","0.0","0.5","2.17","--","7","--"
"14","1011.0","1014.5","28.2","20.5","63","0.9","300","5.3","290","0.0","0.0","0.7","2.29","15.0","6","9.0"
"15","1010.8","1014.3","26.7","21.0","71","2.0","100","5.1","90","0.0","0.0","0.0","0.92","--","2","--"
"16","1010.6","1014.1","26.1","20.7","72","2.5","90","5.8","80","0.0","0.0","0.0","0.31","--","1","--"
"17","1010.8","1014.3","25.9","20.5","72","1.7","100","4.7","100","0.0","0.0","0.0","0.17","15.0","0","8.0"
"18","1011.5","1015.0","25.7","20.5","73","2.2","90","5.3","70","0.0","0.0","0.0","0.06","--","0","--"
"19","1012.0","1015.5","25.5","20.3","73","1.3","100","4.8","100","0.0","0.0","0.0","0.00","--","0","--"
"20","1012.2","1015.7","25.2","20.5","75","1.4","90","3.2","120","0.0","0.0","--","0.00","--","0","--"
"21","1012.7","1016.2","24.6","20.7","79","1.4","100","3.2","100","0.0","0.0","--","0.00","--","0","--"
"22","1013.1","1016.6","23.9","21.0","84","0.9","130","2.7","120","0.0","0.0","--","0.00","--","0","--"
"23","1013.5","1017.0","23.6","20.9","85","0.9","210","2.4","320","0.0","0.0","--","0.00","--","0","--"
"24","1013.6","1017.1","23.4","20.9","86","2.0","170","3.6","170","0.0","0.0","--","0.00","--","0","--"
