"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.8","1005.2","29.1","25.7","82","1.3","150","3.2","180","0.0","0.0","--","0.00","--","0","--"
"02","1001.9","1005.3","29.1","25.5","81","1.0","220","2.0","140","0.0","0.0","--","0.00","--","0","--"
"03","1001.9","1005.3","28.6","24.8","80","1.1","180","3.3","170","0.0","0.0","--","0.00","--","0","--"
"04","1001.7","1005.1","28.4","24.6","80","1.0","180","2.1","170","0.0","0.0","--","0.00","--","0","--"
"05","1001.5","1004.9","28.1","24.5","81","1.0","150","2.2","180","0.0","0.0","--","0.00","--","0","--"
"06","1002.0","1005.4","28.2","24.4","80","1.4","160","3.0","180","0.0","0.0","0.0","0.04","--","0","--"
"07","1002.2","1005.6","28.6","24.2","77","1.4","190","3.3","180","0.0","0.0","0.9","0.48","--","0","--"
"08","1002.4","1005.8","30.2","24.8","73","0.9","180","3.1","180","0.0","0.0","1.0","1.27","15.0","2","2.0"
"09","1002.3","1005.7","32.3","24.9","65","1.2","290","4.3","350","0.0","0.0","1.0","2.05","25.0","4","2.0"
"10","1002.0","1005.4","34.3","23.7","54","1.3","260","4.8","230","0.0","0.0","1.0","2.75","--","6","--"
"11","1001.5","1004.9","35.6","23.6","50","2.3","300","6.0","310","0.0","0.0","0.8","3.09","35.0","8","8.0"
"12","1001.2","1004.6","34.1","26.9","66","2.6","360","7.0","340","0.0","0.0","0.3","1.41","--","4","--"
"13","1001.3","1004.8","27.1","25.7","92","3.7","190","10.7","220","17.5","0.8","0.0","0.45","--","2","--"
"14","1001.0","1004.5","26.9","25.5","92","2.6","150","7.5","170","X","1.0","0.0","0.24","15.0","1","10.0"
"15","1000.4","1003.8","28.1","25.7","87","2.4","170","6.2","130","T","1.0","0.0","0.75","--","2","--"
"16","1000.4","1003.8","28.9","25.5","82","1.6","170","4.3","160","T","0.5","0.0","0.84","--","2","--"
"17","1000.2","1003.6","29.9","25.0","75","1.1","160","3.8","190","0.0","0.0","0.6","1.17","16.0","1","9.0"
"18","1000.6","1004.0","29.4","25.6","80","1.2","180","3.5","170","0.0","0.0","0.1","0.38","--","0","--"
"19","1001.1","1004.5","29.3","24.6","76","3.0","180","6.0","170","0.0","0.0","0.0","0.04","--","0","--"
"20","1001.5","1004.9","28.6","25.0","81","2.0","180","5.6","180","0.0","0.0","--","0.00","--","0","--"
"21","1001.4","1004.8","28.2","24.8","82","1.5","150","4.2","140","0.0","0.0","--","0.00","--","0","--"
"22","1001.3","1004.7","28.1","25.1","84","1.0","170","3.3","170","0.0","0.0","--","0.00","--","0","--"
"23","1001.2","1004.6","28.0","24.6","82","1.5","190","3.7","190","0.0","0.0","--","0.00","--","0","--"
"24","1001.1","1004.6","27.7","23.9","80","1.4","190","3.2","180","0.0","0.0","--","0.00","--","0","--"
