"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1017.7","1021.3","18.3","11.6","65","3.3","90","7.9","80","0.0","0.0","--","0.00","--","0","--"
"02","1017.6","1021.2","18.3","11.4","64","2.7","90","7.0","70","0.0","0.0","--","0.00","--","0","--"
"03","1017.4","1021.0","18.1","11.7","66","2.4","90","6.5","90","0.0","0.0","--","0.00","--","0","--"
"04","1017.3","1020.9","18.3","11.6","65","2.9","90","6.9","100","0.0","0.0","--","0.00","--","0","--"
"05","1017.6","1021.2","18.0","11.6","66","2.4","90","6.7","60","0.0","0.0","--","0.00","--","0","--"
"06","1018.0","1021.6","17.9","12.1","69","2.4","80","6.7","90","0.0","0.0","0.0","0.00","--","0","--"
"07","1018.4","1022.0","17.9","12.6","71","2.6","80","6.1","80","0.0","0.0","0.0","0.01","--","0","--"
"08","1019.0","1022.6","18.8","12.6","67","2.2","90","6.1","70","0.0","0.0","1.0","0.38","60.0","0","1.0"
"09","1019.4","1023.0","20.8","12.8","60","1.5","90","5.2","80","0.0","0.0","1.0","1.06","60.0","1","1.0"
"10","1019.1","1022.7","22.7","13.5","56","1.1","100","4.6","50","0.0","0.0","1.0","1.72","--","3","--"
"11","1018.3","1021.9","23.7","12.4","49","1.2","140","4.9","140","0.0","0.0","1.0","2.22","70.0","4","2.0"
"12","1017.3","1020.8","24.2","12.5","48","1.4","160","4.4","90","0.0","0.0","1.0","2.50","--","5","--"
"13","1016.3","1019.8","24.9","11.5","43","0.7","180","3.9","140","0.0","0.0","1.0","2.57","--","5","--"
"14","1015.8","1019.3","25.4","12.0","43","1.7","20","3.8","70","0.0","0.0","0.9","2.03","60.0","4","3.0"
"15","1015.8","1019.3","24.8","12.8","47","1.6","290","5.0","340","0.0","0.0","0.9","1.69","--","2","--"
"16","1015.9","1019.4","23.8","13.1","51","1.7","330","4.8","300","0.0","0.0","1.0","1.14","--","1","--"
"17","1016.5","1020.1","23.0","13.8","56","1.9","140","3.9","100","0.0","0.0","1.0","0.44","55.0","0","3.0"
"18","1016.9","1020.5","21.6","13.5","60","2.5","140","5.4","130","0.0","0.0","0.0","0.02","--","0","--"
"19","1017.2","1020.8","20.9","13.4","62","1.9","130","3.1","140","0.0","0.0","0.0","0.00","--","0","--"
"20","1017.7","1021.3","20.1","13.6","66","1.2","140","2.9","130","0.0","0.0","--","0.00","--","0","--"
"21","1017.7","1021.3","18.9","14.2","74","0.5","130","2.0","180","0.0","0.0","--","0.00","--","0","--"
"22","1018.0","1021.6","18.7","14.4","76","1.1","200","1.8","210","0.0","0.0","--","0.00","--","0","--"
"23","1018.0","1021.6","18.2","14.1","77","1.0","190","2.3","160","0.0","0.0","--","0.00","--","0","--"
"24","1018.0","1021.6","17.9","13.8","77","1.2","170","3.1","170","0.0","0.0","--","0.00","--","0","--"
