"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1004.5","1008.0","26.9","21.4","72","1.4","200","6.7","280","0.0","0.0","--","0.00","--","0","--"
"02","1004.3","1007.8","26.0","21.9","78","0.8","210","2.6","210","0.0","0.0","--","0.00","--","0","--"
"03","1004.4","1007.9","26.0","22.5","81","1.1","200","1.6","180","0.0","0.0","--","0.00","--","0","--"
"04","1004.3","1007.8","25.7","22.0","80","1.2","210","1.9","200","0.0","0.0","--","0.00","--","0","--"
"05","1003.9","1007.4","25.7","22.2","81","1.2","200","2.3","200","0.0","0.0","--","0.00","--","0","--"
"06","1004.4","1007.9","26.2","22.1","78","1.0","260","5.0","300","0.0","0.0","0.0","0.00","--","0","--"
"07","1005.8","1009.3","22.8","22.5","98","2.6","310","10.0","340","36.5","0.7","0.0","0.00","--","0","--"
"08","1007.9","1011.4","22.0","21.5","97","4.1","90","9.8","100","30.0","1.0","0.0","0.03","6.0","0","10.0"
"09","1008.6","1012.1","21.7","21.2","97","2.0","90","9.6","80","9.5","1.0","0.0","0.12","12.0","0","10.0"
"10","1009.1","1012.6","22.1","21.3","95","2.9","120","7.3","70","T","0.8","0.0","0.34","--","1","--"
"11","1008.8","1012.3","22.6","20.5","88","2.7","120","6.4","60","0.0","0.0","0.0","0.87","30.0","3","10.0"
"12","1008.3","1011.8","22.8","20.7","88","2.5","100","6.8","90","0.0","0.0","0.0","0.62","--","2","--"
"13","1007.8","1011.3","22.7","19.9","84","3.8","90","8.1","90","0.0","0.0","0.0","0.90","--","3","--"
"14","1007.5","1011.0","23.0","19.8","82","3.4","100","9.7","80","T","0.3","0.0","1.10","25.0","3","10.0"
"15","1007.5","1011.0","22.7","19.1","80","4.3","100","9.1","90","0.0","0.0","0.0","0.96","--","2","--"
"16","1007.6","1011.1","22.8","19.2","80","3.0","90","9.5","90","0.0","0.0","0.0","0.51","--","1","--"
"17","1007.9","1011.4","22.6","19.0","80","3.8","90","9.4","90","0.0","0.0","0.0","0.29","25.0","0","10.0"
"18","1008.1","1011.6","22.6","19.0","80","4.1","90","10.4","90","0.0","0.0","0.0","0.13","--","0","--"
"19","1008.6","1012.1","22.5","18.7","79","4.1","80","10.3","70","0.0","0.0","0.0","0.01","--","0","--"
"20","1009.0","1012.5","22.3","18.1","77","3.3","90","10.3","90","0.0","0.0","--","0.00","--","0","--"
"21","1009.1","1012.6","22.1","18.3","79","3.0","80","10.7","70","0.0","0.0","--","0.00","--","0","--"
"22","1008.7","1012.2","21.9","18.1","79","4.4","90","10.4","110","0.0","0.0","--","0.00","--","0","--"
"23","1008.4","1011.9","22.0","18.2","79","3.5","80","9.8","80","0.0","0.0","--","0.00","--","0","--"
"24","1007.8","1011.3","22.1","18.3","79","3.3","80","9.2","80","0.0","0.0","--","0.00","--","0","--"
