"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1006.0","1009.4","30.5","24.4","70","1.7","160","3.8","140","0.0","0.0","--","0.00","--","0","--"
"02","1005.7","1009.1","30.0","24.6","73","1.2","170","3.3","150","0.0","0.0","--","0.00","--","0","--"
"03","1005.5","1008.9","29.8","24.2","72","1.0","170","2.9","170","0.0","0.0","--","0.00","--","0","--"
"04","1005.6","1009.0","29.7","24.4","73","1.5","210","2.4","160","0.0","0.0","--","0.00","--","0","--"
"05","1005.8","1009.2","29.4","24.7","76","1.6","210","3.1","180","0.0","0.0","--","0.00","--","0","--"
"06","1006.4","1009.9","29.2","24.1","74","2.1","180","3.8","180","0.0","0.0","0.0","0.01","--","0","--"
"07","1007.2","1010.7","29.4","24.5","75","1.3","170","2.4","180","0.0","0.0","0.0","0.19","--","0","--"
"08","1007.7","1011.1","30.1","25.0","74","0.9","150","2.9","100","0.0","0.0","0.5","0.87","25.0","1","9.0"
"09","1007.8","1011.2","31.5","24.4","66","0.6","190","2.2","90","0.0","0.0","0.4","1.41","35.0","3","6.0"
"10","1007.6","1011.0","33.2","23.6","57","1.1","300","4.2","310","0.0","0.0","0.8","2.59","--","5","--"
"11","1007.5","1010.9","33.9","23.6","55","0.9","300","5.2","330","0.0","0.0","0.2","1.66","50.0","5","9.0"
"12","1008.0","1011.4","30.6","25.0","72","2.8","60","7.2","20","T","0.1","0.0","0.69","--","2","--"
"13","1007.7","1011.2","27.3","22.5","75","2.3","180","8.4","110","T","0.5","0.0","0.29","--","1","--"
"14","1007.1","1010.6","28.9","22.4","68","2.1","180","5.0","170","0.0","0.0","0.0","0.87","60.0","3","9.0"
"15","1006.4","1009.8","30.7","23.9","67","0.9","90","3.3","230","0.0","0.0","1.0","2.00","--","4","--"
"16","1006.9","1010.3","31.5","24.1","65","1.9","10","4.7","350","0.0","0.0","0.8","1.44","--","2","--"
"17","1007.0","1010.4","31.5","23.9","64","2.2","360","4.9","10","0.0","0.0","0.2","0.69","25.0","1","9.0"
"18","1007.1","1010.5","30.9","24.8","70","1.9","350","6.5","360","0.0","0.0","0.0","0.22","--","0","--"
"19","1008.1","1011.6","28.4","25.4","84","2.1","200","4.4","350","T","0.1","0.0","0.00","--","0","--"
"20","1008.5","1012.0","26.5","25.8","96","2.3","240","10.6","180","24.5","0.9","--","0.00","--","0","--"
"21","1009.0","1012.5","26.4","25.2","93","1.4","150","4.0","160","0.0","0.0","--","0.00","--","0","--"
"22","1009.1","1012.6","26.7","25.8","95","0.9","150","3.1","190","0.0","0.0","--","0.00","--","0","--"
"23","1009.2","1012.7","26.8","25.6","93","1.0","140","2.5","120","0.0","0.0","--","0.00","--","0","--"
"24","1009.0","1012.5","27.0","25.8","93","1.2","140","2.1","100","0.0","0.0","--","0.00","--","0","--"
