"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1017.8","1021.5","12.6","12.1","97","1.3","100","3.9","80","T","0.3","--","0.00","--","0","--"
"02","1017.6","1021.3","12.6","12.1","97","1.5","120","4.1","80","T","0.2","--","0.00","--","0","--"
"03","1017.8","1021.5","12.4","11.8","96","2.2","90","6.3","100","0.0","0.0","--","0.00","--","0","--"
"04","1017.3","1021.0","12.4","11.5","94","2.0","90","6.6","70","0.0","0.0","--","0.00","--","0","--"
"05","1017.4","1021.1","12.5","11.6","94","2.1","100","6.7","80","0.0","0.0","--","0.00","--","0","--"
"06","1017.5","1021.2","12.4","11.6","95","2.2","90","7.5","100","0.0","0.0","0.0","0.00","--","0","--"
"07","1017.2","1020.9","12.6","11.7","94","3.7","90","8.3","70","0.0","0.0","0.0","0.08","--","0","--"
"08","1017.6","1021.3","13.4","11.6","89","3.0","90","8.3","80","0.0","0.0","0.0","0.38","21.0","0","9.0"
"09","1017.2","1020.9","14.9","11.9","82","4.1","90","9.7","90","0.0","0.0","0.7","1.32","30.0","2","9.0"
"10","1017.3","1021.0","15.0","11.8","81","3.4","100","10.6","80","0.0","0.0","0.3","1.10","--","2","--"
"11","1017.3","1021.0","14.9","11.9","82","3.3","90","10.4","80","0.0","0.0","0.0","0.44","30.0","1","10.0"
"12","1016.7","1020.4","15.1","12.1","82","3.2","80","9.4","70","0.0","0.0","0.0","0.32","--","1","--"
"13","1015.9","1019.6","14.7","12.6","87","3.2","80","10.6","100","T","0.3","0.0","0.36","--","1","--"
"14","1015.3","1019.0","14.1","13.2","94","2.7","90","7.7","80","T","1.0","0.0","0.24","6.0","1","10.0"
"15","1014.9","1018.6","14.2","13.4","95","2.2","110","7.4","90","T","1.0","0.0","0.18","--","1","--"
"16","1014.3","1018.0","14.8","13.5","92","2.7","100","7.8","90","T","0.5","0.0","0.49","--","1","--"
"17","1014.3","1018.0","14.9","13.8","93","2.6","90","8.4","80","0.0","0.0","0.0","0.41","25.0","1","9.0"
"18","1014.1","1017.8","14.9","13.9","94","3.4","90","9.2","80","0.0","0.0","0.0","0.09","--","0","--"
"19","1013.9","1017.6","14.9","14.1","95","3.4","90","8.4","80","0.0","0.0","0.0","0.00","--","0","--"
"20","1014.6","1018.2","15.5","14.5","94","4.1","80","9.2","80","0.0","0.0","--","0.00","--","0","--"
"21","1014.4","1018.0","15.7","15.1","96","3.5","90","9.2","70","0.0","0.0","--","0.00","--","0","--"
"22","1013.8","1017.4","15.7","15.2","97","3.8","100","9.3","100","0.0","0.0","--","0.00","--","0","--"
"23","1013.2","1016.8","16.0","15.4","96","2.9","90","11.1","100","0.0","0.0","--","0.00","--","0","--"
"24","1013.2","1016.8","16.4","15.6","95","2.7","90","6.8","60","0.0","0.0","--","0.00","--","0","--"
