"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.4","1004.8","29.9","25.4","77","3.4","110","9.5","80","0.0","0.0","--","0.00","--","0","--"
"02","1001.2","1004.6","30.0","25.1","75","3.0","110","9.1","130","T","0.1","--","0.00","--","0","--"
"03","1001.8","1005.2","28.9","25.7","83","3.8","120","8.6","70","T","0.2","--","0.00","--","0","--"
"04","1002.1","1005.5","28.8","25.0","80","4.0","120","9.6","110","T","0.2","--","0.00","--","0","--"
"05","1002.4","1005.8","29.2","23.6","72","3.8","120","9.6","90","0.0","0.0","--","0.00","--","0","--"
"06","1002.9","1006.3","29.8","22.8","66","4.0","130","8.5","110","0.0","0.0","0.0","0.01","--","0","--"
"07","1003.3","1006.7","30.3","22.8","64","3.3","130","9.2","160","0.0","0.0","0.9","0.40","--","0","--"
"08","1003.2","1006.6","31.4","23.5","63","2.9","110","10.4","90","0.0","0.0","1.0","1.21","50.0","1","1.0"
"09","1003.2","1006.6","32.6","23.0","57","4.1","120","11.4","110","0.0","0.0","1.0","2.02","50.0","4","1.0"
"10","1003.2","1006.6","33.6","23.0","54","3.7","120","11.9","100","0.0","0.0","1.0","2.71","--","6","--"
"11","1003.2","1006.6","33.7","23.1","54","4.2","110","13.9","120","0.0","0.0","1.0","3.09","50.0","8","2.0"
"12","1002.6","1006.0","34.2","23.3","53","4.2","100","12.3","110","0.0","0.0","1.0","3.29","--","10","--"
"13","1002.0","1005.4","33.5","24.1","58","5.8","100","13.2","150","0.0","0.0","0.9","3.09","--","9","--"
"14","1001.7","1005.1","33.1","23.5","57","5.4","120","15.9","120","0.0","0.0","0.9","2.87","40.0","7","2.0"
"15","1001.6","1005.0","32.9","23.0","56","6.5","120","13.2","110","0.0","0.0","0.9","2.42","--","5","--"
"16","1001.7","1005.1","32.4","23.4","59","5.2","110","13.2","120","0.0","0.0","1.0","1.75","--","2","--"
"17","1001.7","1005.1","31.5","23.1","61","4.1","110","13.1","120","0.0","0.0","1.0","0.95","40.0","1","2.0"
"18","1002.0","1005.4","30.6","23.5","66","4.2","110","11.3","130","0.0","0.0","0.5","0.19","--","0","--"
"19","1002.8","1006.2","30.3","24.2","70","2.7","110","10.1","90","0.0","0.0","0.0","0.00","--","0","--"
"20","1003.5","1006.9","30.0","23.7","69","3.4","100","10.4","90","0.0","0.0","--","0.00","--","0","--"
"21","1003.8","1007.2","29.8","23.5","69","4.3","110","10.9","120","0.0","0.0","--","0.00","--","0","--"
"22","1004.0","1007.4","29.0","23.9","74","2.9","100","10.5","80","0.0","0.0","--","0.00","--","0","--"
"23","1003.6","1007.0","28.9","24.7","78","3.1","110","10.1","90","0.0","0.0","--","0.00","--","0","--"
"24","1003.5","1006.9","28.9","24.5","77","3.1","100","9.1","100","0.0","0.0","--","0.00","--","0","--"
