"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","999.9","1003.3","27.8","25.6","88","1.3","240","2.5","190","0.0","0.0","--","0.00","--","0","--"
"02","999.9","1003.3","27.6","25.1","86","1.3","220","3.6","220","0.0","0.0","--","0.00","--","0","--"
"03","999.9","1003.4","27.5","24.8","85","0.9","210","2.2","220","0.0","0.0","--","0.00","--","0","--"
"04","1000.0","1003.5","27.5","24.6","84","1.2","160","2.3","190","0.0","0.0","--","0.00","--","0","--"
"05","1000.1","1003.6","27.3","24.2","83","1.0","210","3.1","190","0.0","0.0","--","0.00","--","0","--"
"06","1000.3","1003.8","27.0","24.3","85","1.5","160","3.7","150","0.0","0.0","0.0","0.03","--","0","--"
"07","1000.7","1004.1","27.8","24.5","82","1.3","240","2.7","230","0.0","0.0","1.0","0.47","--","0","--"
"08","1001.0","1004.4","29.5","24.6","75","0.8","120","2.3","250","0.0","0.0","1.0","1.33","30.0","1","5.0"
"09","1000.7","1004.1","30.7","24.4","69","0.7","200","2.0","130","0.0","0.0","1.0","2.06","30.0","4","3.0"
"10","1000.4","1003.8","33.1","23.5","57","2.4","290","6.4","300","0.0","0.0","1.0","2.69","--","6","--"
"11","999.7","1003.1","33.8","24.1","57","1.3","270","7.1","240","0.0","0.0","1.0","3.19","45.0","9","2.0"
"12","999.2","1002.6","35.2","23.9","52","2.0","300","6.8","340","0.0","0.0","0.9","3.32","--","10","--"
"13","998.7","1002.1","33.5","25.8","64","2.7","360","7.3","360","0.0","0.0","0.5","2.38","--","7","--"
"14","998.4","1001.8","33.0","26.3","68","2.9","20","5.8","350","0.0","0.0","0.1","1.02","30.0","3","8.0"
"15","998.8","1002.2","28.7","26.9","90","2.2","70","8.0","120","2.5","0.8","0.0","0.35","--","1","--"
"16","998.7","1002.1","28.9","27.3","91","0.9","170","5.0","80","0.5","1.0","0.0","0.33","--","1","--"
"17","998.5","1001.9","29.9","26.9","84","0.9","160","3.9","190","T","0.5","0.0","0.55","21.0","1","10.0"
"18","998.7","1002.1","30.3","26.5","80","1.2","150","2.9","100","0.0","0.0","0.3","0.46","--","0","--"
"19","999.5","1002.9","29.5","26.5","84","1.3","220","2.5","180","0.0","0.0","0.0","0.05","--","0","--"
"20","1000.1","1003.5","29.4","25.6","80","1.7","190","3.8","180","0.0","0.0","--","0.00","--","0","--"
"21","1000.4","1003.8","29.3","25.5","80","1.5","160","3.7","170","0.0","0.0","--","0.00","--","0","--"
"22","1000.7","1004.1","28.8","24.8","79","2.0","160","4.1","170","0.0","0.0","--","0.00","--","0","--"
"23","1000.5","1003.9","28.5","24.3","78","1.4","170","3.5","190","0.0","0.0","--","0.00","--","0","--"
"24","1000.3","1003.7","28.3","24.1","78","1.6","190","4.2","170","0.0","0.0","--","0.00","--","0","--"
