"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1006.7","1010.2","24.4","22.8","91","2.1","110","7.1","120","0.0","0.0","--","0.00","--","0","--"
"02","1006.0","1009.5","24.4","22.8","91","1.8","120","8.4","120","0.0","0.0","--","0.00","--","0","--"
"03","1005.9","1009.4","24.5","22.8","90","2.2","120","6.8","140","0.0","0.0","--","0.00","--","0","--"
"04","1005.5","1009.0","24.4","22.7","90","2.1","110","7.5","90","0.0","0.0","--","0.00","--","0","--"
"05","1006.1","1009.6","24.5","22.9","91","1.9","120","6.6","100","0.0","0.0","--","0.00","--","0","--"
"06","1005.5","1009.0","24.6","23.0","91","2.7","110","6.7","90","0.0","0.0","0.0","0.04","--","0","--"
"07","1006.0","1009.5","25.0","23.3","90","2.5","120","6.5","80","0.0","0.0","0.0","0.27","--","0","--"
"08","1006.1","1009.6","24.8","23.6","93","2.7","120","7.2","110","T","0.5","0.0","0.25","4.0","1","10.0"
"09","1005.6","1009.1","24.8","23.9","95","2.7","120","6.7","130","3.0","1.0","0.0","0.26","5.0","1","10.0"
"10","1005.3","1008.8","24.8","23.9","95","2.1","110","6.1","100","2.5","0.5","0.0","0.56","--","2","--"
"11","1005.6","1009.1","24.5","23.8","96","1.2","70","6.6","100","8.5","1.0","0.0","0.32","5.0","1","10.0"
"12","1005.0","1008.5","24.2","23.0","93","3.0","90","8.5","90","4.0","1.0","0.0","0.55","--","2","--"
"13","1003.7","1007.2","24.0","22.3","90","4.7","100","10.6","90","1.0","1.0","0.0","0.98","--","4","--"
"14","1003.2","1006.7","23.2","21.5","90","5.5","100","14.2","100","T","0.5","0.0","0.95","7.0","4","10.0"
"15","1003.2","1006.7","22.7","21.2","91","3.9","100","12.3","100","1.0","1.0","0.0","0.34","--","1","--"
"16","1002.6","1006.1","22.2","20.8","92","4.0","120","11.0","110","1.5","1.0","0.0","0.19","--","1","--"
"17","1003.2","1006.7","21.9","20.7","93","3.5","100","10.7","170","4.0","1.0","0.0","0.09","12.0","0","10.0"
"18","1003.9","1007.4","21.9","20.5","92","3.8","100","10.1","100","7.0","1.0","0.0","0.07","--","0","--"
"19","1004.7","1008.2","21.3","20.3","94","3.0","100","8.7","100","7.5","1.0","0.0","0.02","--","0","--"
"20","1005.6","1009.1","21.2","20.0","93","2.0","120","8.5","110","2.0","0.8","--","0.00","--","0","--"
"21","1006.0","1009.5","21.2","19.9","92","2.7","110","8.0","80","0.5","0.5","--","0.00","--","0","--"
"22","1006.6","1010.2","20.8","19.5","92","3.8","100","8.5","90","0.5","0.2","--","0.00","--","0","--"
"23","1006.4","1010.0","20.4","19.2","93","2.4","110","6.9","100","T","0.3","--","0.00","--","0","--"
"24","1005.9","1009.5","20.5","19.5","94","2.4","120","6.0","100","0.5","0.2","--","0.00","--","0","--"
