"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","999.3","1002.8","26.5","24.5","89","1.8","80","4.8","90","T","0.1","--","0.00","--","0","--"
"02","998.5","1002.0","25.5","24.3","93","1.1","90","3.8","50","0.5","0.2","--","0.00","--","0","--"
"03","997.9","1001.4","25.4","23.8","91","1.2","150","3.9","80","0.0","0.0","--","0.00","--","0","--"
"04","997.9","1001.4","25.9","23.0","84","1.4","170","2.7","180","0.0","0.0","--","0.00","--","0","--"
"05","998.3","1001.8","25.7","23.0","85","1.4","170","3.2","170","0.0","0.0","--","0.00","--","0","--"
"06","998.7","1002.2","26.0","22.9","83","1.6","150","4.5","130","0.0","0.0","0.0","0.01","--","0","--"
"07","999.0","1002.5","26.5","23.2","82","1.2","170","2.9","160","0.0","0.0","0.0","0.21","--","0","--"
"08","999.2","1002.6","27.5","23.5","79","1.2","150","3.7","130","0.0","0.0","0.3","0.78","60.0","1","8.0"
"09","999.1","1002.5","29.2","23.9","73","0.6","180","3.5","130","0.0","0.0","0.7","1.80","60.0","3","7.0"
"10","999.1","1002.5","28.6","24.0","76","2.3","40","4.6","350","T","0.3","0.2","0.98","--","2","--"
"11","998.6","1002.0","30.8","23.5","65","1.4","160","2.9","60","0.5","0.2","0.8","2.95","50.0","8","8.0"
"12","998.9","1002.4","25.1","24.6","97","1.4","350","9.3","60","18.5","0.6","0.0","0.55","--","2","--"
"13","997.9","1001.4","25.9","24.7","93","0.8","300","3.3","290","9.5","0.9","0.0","0.73","--","3","--"
"14","997.1","1000.5","26.8","23.9","84","2.8","340","7.3","340","0.0","0.0","0.3","2.00","60.0","6","9.0"
"15","996.8","1000.2","26.8","24.7","88","1.8","330","6.4","350","0.5","0.3","0.0","0.94","--","3","--"
"16","996.8","1000.3","26.6","24.6","89","0.4","250","2.9","10","0.5","0.8","0.0","0.54","--","1","--"
"17","996.6","1000.0","27.4","24.3","83","0.9","280","4.6","320","0.0","0.0","0.0","0.40","15.0","0","8.0"
"18","996.3","999.7","27.2","24.5","85","1.1","280","3.9","280","0.0","0.0","0.0","0.07","--","0","--"
"19","997.0","1000.5","25.9","25.2","96","1.8","210","4.3","270","3.0","0.5","0.0","0.00","--","0","--"
"20","997.4","1000.9","26.0","25.0","94","1.7","240","4.6","230","T","0.2","--","0.00","--","0","--"
"21","997.3","1000.8","25.7","24.7","94","1.5","200","5.0","220","T","0.1","--","0.00","--","0","--"
"22","997.4","1000.9","25.6","24.4","93","1.2","110","2.8","170","0.0","0.0","--","0.00","--","0","--"
"23","997.3","1000.8","25.9","24.3","91","2.5","150","4.3","160","0.0","0.0","--","0.00","--","0","--"
"24","997.0","1000.5","25.3","24.6","96","1.2","100","2.8","160","0.0","0.0","--","0.00","--","0","--"
