"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1003.3","1006.8","27.3","25.1","88","4.0","100","9.8","90","0.0","0.0","--","0.00","--","0","--"
"02","1002.7","1006.2","27.6","24.9","85","3.9","90","9.2","80","0.0","0.0","--","0.00","--","0","--"
"03","1002.4","1005.9","27.6","24.9","85","4.2","100","10.6","90","0.0","0.0","--","0.00","--","0","--"
"04","1001.8","1005.3","27.7","24.8","84","3.5","100","10.3","100","0.0","0.0","--","0.00","--","0","--"
"05","1002.3","1005.8","27.8","24.9","84","4.9","100","11.6","90","0.0","0.0","--","0.00","--","0","--"
"06","1002.3","1005.8","27.8","24.7","83","4.0","100","10.1","90","0.0","0.0","0.0","0.01","--","0","--"
"07","1002.2","1005.6","28.3","24.9","82","4.2","100","10.9","80","T","0.1","0.1","0.24","--","0","--"
"08","1003.2","1006.7","27.3","22.7","76","4.6","120","13.9","150","T","0.4","0.1","0.44","30.0","1","9.0"
"09","1002.8","1006.3","27.9","23.1","75","3.5","100","13.2","80","T","0.3","0.2","0.97","60.0","2","9.0"
"10","1002.8","1006.2","28.9","23.4","72","2.7","100","11.0","70","0.0","0.0","0.1","1.45","--","4","--"
"11","1002.0","1005.4","29.5","23.5","70","3.7","120","9.8","100","0.0","0.0","0.1","1.66","60.0","5","9.0"
"12","1001.1","1004.5","30.4","23.6","67","4.1","100","11.8","120","0.0","0.0","0.0","1.91","--","6","--"
"13","1001.2","1004.7","27.8","25.2","86","4.3","130","13.9","140","0.5","0.7","0.0","1.16","--","4","--"
"14","999.6","1003.0","29.5","25.3","78","3.9","90","13.3","110","0.5","1.0","0.1","1.83","30.0","5","9.0"
"15","999.3","1002.7","29.8","24.7","74","5.0","120","13.6","80","T","0.1","0.2","1.12","--","3","--"
"16","1000.5","1003.9","28.0","25.4","86","4.6","150","11.9","90","3.0","0.7","0.1","0.70","--","1","--"
"17","999.9","1003.4","26.4","23.3","83","3.5","110","12.2","110","4.5","0.5","0.0","0.28","35.0","0","9.0"
"18","1000.1","1003.6","26.3","23.4","84","2.7","90","12.6","120","0.0","0.0","0.0","0.06","--","0","--"
"19","1000.2","1003.7","26.7","23.8","84","3.7","90","9.9","80","0.0","0.0","0.0","0.00","--","0","--"
"20","1000.8","1004.3","27.1","23.6","81","4.6","100","12.2","110","0.0","0.0","--","0.00","--","0","--"
"21","1001.0","1004.5","27.5","24.2","82","3.7","100","11.5","100","T","0.1","--","0.00","--","0","--"
"22","1001.3","1004.8","26.2","24.2","89","4.4","100","14.8","90","2.0","0.3","--","0.00","--","0","--"
"23","1001.3","1004.8","26.3","24.3","89","3.3","90","9.5","90","0.0","0.0","--","0.00","--","0","--"
"24","1000.7","1004.2","26.8","24.7","88","4.0","100","10.6","80","0.0","0.0","--","0.00","--","0","--"
