"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1015.0","1018.6","20.3","16.7","80","2.5","130","6.7","120","0.0","0.0","--","0.00","--","0","--"
"02","1014.8","1018.4","20.3","16.7","80","2.6","100","7.2","100","0.0","0.0","--","0.00","--","0","--"
"03","1014.8","1018.4","20.2","16.7","80","2.7","120","7.2","90","0.0","0.0","--","0.00","--","0","--"
"04","1014.9","1018.5","20.1","17.1","83","2.6","140","6.2","110","0.0","0.0","--","0.00","--","0","--"
"05","1015.0","1018.6","20.1","17.1","83","2.3","110","5.9","110","0.0","0.0","--","0.00","--","0","--"
"06","1015.4","1019.0","20.0","17.2","84","3.4","100","8.1","100","0.0","0.0","0.0","0.00","--","0","--"
"07","1015.4","1019.0","20.1","16.7","81","2.9","100","7.8","90","0.0","0.0","0.0","0.01","--","0","--"
"08","1016.0","1019.6","20.0","17.0","83","3.1","100","8.2","110","T","0.2","0.0","0.09","11.0","0","10.0"
"09","1015.7","1019.3","20.2","17.0","82","3.6","90","10.5","110","T","0.1","0.0","0.50","11.0","1","9.0"
"10","1015.8","1019.4","20.0","17.2","84","2.4","90","10.9","110","T","1.0","0.0","0.37","--","1","--"
"11","1015.2","1018.8","20.6","17.2","81","2.9","100","7.6","100","T","0.3","0.0","0.99","11.0","3","9.0"
"12","1014.2","1017.8","20.5","16.9","80","2.5","110","7.7","80","0.0","0.0","0.1","1.12","--","4","--"
"13","1013.3","1016.9","20.4","17.2","82","3.2","100","8.7","90","0.0","0.0","0.0","0.95","--","3","--"
"14","1013.3","1016.9","20.3","16.9","81","2.2","110","7.1","130","0.0","0.0","0.0","0.39","13.0","1","10.0"
"15","1013.5","1017.1","20.6","16.8","79","1.8","120","5.4","80","0.0","0.0","0.0","0.24","--","1","--"
"16","1014.2","1017.8","20.9","16.1","74","2.2","70","5.3","40","0.0","0.0","0.0","0.11","--","0","--"
"17","1015.2","1018.8","20.6","15.6","73","2.3","90","7.5","150","0.0","0.0","0.0","0.02","13.0","0","10.0"
"18","1016.1","1019.7","20.3","15.3","73","3.0","70","7.3","100","T","0.2","0.0","0.00","--","0","--"
"19","1016.7","1020.3","19.5","15.0","75","2.3","100","9.1","80","T","0.3","0.0","0.00","--","0","--"
"20","1017.3","1020.9","19.1","15.2","78","3.8","100","9.4","100","0.0","0.0","--","0.00","--","0","--"
"21","1018.0","1021.6","18.8","14.7","77","2.2","100","9.4","80","0.0","0.0","--","0.00","--","0","--"
"22","1018.0","1021.6","18.7","14.4","76","2.4","100","7.8","100","0.0","0.0","--","0.00","--","0","--"
"23","1018.2","1021.8","18.5","14.2","76","2.2","90","8.3","90","0.0","0.0","--","0.00","--","0","--"
"24","1018.1","1021.7","18.0","13.7","76","2.6","100","7.6","90","0.0","0.0","--","0.00","--","0","--"
