"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.5","1017.1","19.8","16.6","82","3.6","90","9.6","100","0.0","0.0","--","0.00","--","0","--"
"02","1013.1","1016.7","20.0","17.2","84","4.4","90","10.0","60","T","0.1","--","0.00","--","0","--"
"03","1013.0","1016.6","20.2","18.0","87","3.8","90","9.6","80","T","0.2","--","0.00","--","0","--"
"04","1013.3","1016.9","20.2","18.5","90","3.0","90","9.3","80","T","0.1","--","0.00","--","0","--"
"05","1013.5","1017.1","19.8","19.3","97","3.3","90","7.4","70","0.5","0.8","--","0.00","--","0","--"
"06","1014.2","1017.8","20.1","19.4","96","3.2","90","7.8","80","0.5","0.5","0.0","0.00","--","0","--"
"07","1014.6","1018.2","20.0","19.3","96","2.6","100","8.0","70","1.5","0.4","0.0","0.03","--","0","--"
"08","1014.7","1018.3","20.4","19.6","95","3.3","90","7.7","80","0.0","0.0","0.0","0.19","25.0","0","10.0"
"09","1015.0","1018.6","21.2","20.0","93","2.3","100","8.4","80","T","0.7","0.0","0.39","15.0","1","9.0"
"10","1015.1","1018.7","22.3","19.7","85","3.0","90","7.7","100","T","0.5","0.0","0.95","--","3","--"
"11","1015.3","1018.9","22.2","19.8","86","2.2","100","7.8","80","0.5","1.0","0.0","0.55","25.0","2","10.0"
"12","1014.7","1018.3","22.2","20.1","88","2.2","100","6.7","80","T","0.9","0.0","0.80","--","3","--"
"13","1013.9","1017.5","22.5","20.0","86","2.2","90","6.6","80","0.0","0.0","0.0","0.54","--","2","--"
"14","1013.4","1017.0","21.5","20.1","92","3.0","90","8.3","90","2.5","0.8","0.0","0.48","25.0","2","10.0"
"15","1012.7","1016.3","21.9","20.2","90","2.7","80","7.9","60","0.0","0.0","0.0","0.48","--","1","--"
"16","1012.6","1016.2","22.3","19.9","86","3.1","90","7.4","90","T","0.1","0.0","0.33","--","1","--"
"17","1012.7","1016.3","22.5","19.5","83","2.6","90","7.2","70","0.0","0.0","0.0","0.23","15.0","0","10.0"
"18","1012.7","1016.3","22.6","19.2","81","2.9","90","7.4","80","0.0","0.0","0.0","0.06","--","0","--"
"19","1012.8","1016.4","22.7","18.5","77","2.5","90","7.3","80","0.0","0.0","0.0","0.00","--","0","--"
"20","1013.4","1017.0","22.7","18.5","77","2.0","90","6.4","80","0.0","0.0","--","0.00","--","0","--"
"21","1013.6","1017.2","22.8","18.6","77","2.3","90","6.0","90","0.0","0.0","--","0.00","--","0","--"
"22","1013.8","1017.4","22.8","18.6","77","2.3","90","6.9","90","0.0","0.0","--","0.00","--","0","--"
"23","1013.7","1017.3","22.7","18.9","79","1.9","90","5.4","60","0.0","0.0","--","0.00","--","0","--"
"24","1013.2","1016.8","22.6","18.8","79","2.1","90","5.2","80","0.0","0.0","--","0.00","--","0","--"
