"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1013.8","1017.4","20.1","14.0","68","3.0","120","8.1","130","0.0","0.0","--","0.00","--","0","--"
"02","1013.7","1017.3","20.0","14.6","71","3.1","130","7.1","130","0.0","0.0","--","0.00","--","0","--"
"03","1013.5","1017.1","19.8","14.4","71","2.2","110","8.3","100","0.0","0.0","--","0.00","--","0","--"
"04","1013.6","1017.2","20.0","14.2","69","2.1","110","7.2","80","0.0","0.0","--","0.00","--","0","--"
"05","1013.8","1017.4","20.1","14.0","68","2.0","100","6.9","100","0.0","0.0","--","0.00","--","0","--"
"06","1014.2","1017.8","19.8","14.2","70","3.1","120","8.0","90","0.0","0.0","0.0","0.00","--","0","--"
"07","1014.5","1018.1","19.8","14.6","72","2.3","110","7.6","130","0.0","0.0","0.0","0.04","--","0","--"
"08","1014.7","1018.3","20.3","14.9","71","2.4","100","7.8","110","0.0","0.0","0.7","0.44","45.0","1","3.0"
"09","1015.1","1018.7","21.7","15.3","67","3.3","90","10.9","100","0.0","0.0","0.8","1.06","45.0","2","3.0"
"10","1014.9","1018.5","21.3","15.2","68","2.9","100","10.6","90","0.0","0.0","0.6","1.31","--","3","--"
"11","1014.5","1018.1","21.1","15.0","68","3.9","90","11.1","90","0.0","0.0","0.0","0.83","30.0","3","9.0"
"12","1013.4","1017.0","21.2","14.6","66","3.5","100","11.0","90","0.0","0.0","0.0","1.05","--","4","--"
"13","1012.7","1016.3","21.4","15.0","67","3.2","100","11.1","100","0.0","0.0","0.1","1.21","--","4","--"
"14","1012.0","1015.6","21.7","14.1","62","4.2","110","11.3","120","0.0","0.0","0.1","1.18","40.0","3","8.0"
"15","1011.8","1015.4","21.6","13.8","61","4.8","100","11.5","90","0.0","0.0","0.7","1.25","--","3","--"
"16","1012.2","1015.8","21.2","15.3","69","4.1","100","11.3","90","0.0","0.0","0.4","0.76","--","1","--"
"17","1012.6","1016.2","20.7","15.7","73","3.1","100","11.3","100","0.0","0.0","0.6","0.26","50.0","0","6.0"
"18","1013.2","1016.8","20.6","15.6","73","2.9","120","8.8","80","0.0","0.0","0.0","0.00","--","0","--"
"19","1013.6","1017.2","20.6","15.8","74","2.9","110","8.2","130","0.0","0.0","0.0","0.00","--","0","--"
"20","1014.0","1017.6","20.7","15.5","72","3.6","100","9.2","50","0.0","0.0","--","0.00","--","0","--"
"21","1014.0","1017.6","20.4","14.8","70","4.2","110","10.4","140","0.0","0.0","--","0.00","--","0","--"
"22","1014.1","1017.7","19.9","15.1","74","3.9","110","12.4","100","0.0","0.0","--","0.00","--","0","--"
"23","1014.0","1017.6","20.0","15.2","74","2.4","110","7.7","130","0.0","0.0","--","0.00","--","0","--"
"24","1013.9","1017.5","19.9","15.4","75","2.1","120","8.2","100","0.0","0.0","--","0.00","--","0","--"
