"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1019.7","1023.3","17.7","10.6","63","3.0","110","8.0","110","0.0","0.0","--","0.00","--","0","--"
"02","1019.1","1022.7","17.5","11.1","66","3.3","100","9.7","130","0.0","0.0","--","0.00","--","0","--"
"03","1018.7","1022.3","17.4","11.2","67","3.8","110","8.1","90","0.0","0.0","--","0.00","--","0","--"
"04","1018.0","1021.6","17.0","11.7","71","4.2","110","9.6","80","0.0","0.0","--","0.00","--","0","--"
"05","1018.1","1021.7","17.1","12.0","72","2.7","100","9.5","110","0.0","0.0","--","0.00","--","0","--"
"06","1018.1","1021.7","17.0","12.6","75","3.4","100","7.5","80","0.0","0.0","0.0","0.00","--","0","--"
"07","1018.5","1022.1","17.2","12.7","75","3.0","100","7.6","70","0.0","0.0","0.0","0.01","--","0","--"
"08","1018.4","1022.0","17.9","12.6","71","2.9","90","9.4","80","0.0","0.0","0.0","0.17","40.0","0","8.0"
"09","1018.8","1022.4","18.8","13.0","69","3.4","100","8.7","80","0.0","0.0","0.0","0.44","40.0","1","9.0"
"10","1018.8","1022.4","19.2","13.4","69","3.3","100","10.2","70","0.0","0.0","0.0","0.75","--","1","--"
"11","1018.1","1021.7","19.7","13.9","69","2.9","90","9.5","90","0.0","0.0","0.0","0.79","40.0","2","9.0"
"12","1016.8","1020.4","21.1","14.8","67","3.8","90","9.3","100","0.0","0.0","0.6","1.88","--","4","--"
"13","1015.6","1019.2","20.9","14.8","68","4.1","80","11.0","80","0.0","0.0","0.9","2.46","--","5","--"
"14","1014.9","1018.5","20.8","14.9","69","3.8","80","10.1","100","0.0","0.0","0.2","1.32","40.0","3","9.0"
"15","1014.6","1018.2","20.7","15.3","71","2.9","90","8.5","60","0.0","0.0","0.0","0.86","--","2","--"
"16","1014.6","1018.2","20.6","15.2","71","2.3","80","8.9","70","0.0","0.0","0.0","0.46","--","1","--"
"17","1014.9","1018.5","20.3","15.5","74","2.4","70","6.6","80","0.0","0.0","0.0","0.13","35.0","0","9.0"
"18","1015.2","1018.8","19.9","15.4","75","1.7","90","5.6","70","0.0","0.0","0.0","0.01","--","0","--"
"19","1015.9","1019.5","19.5","15.6","78","0.6","110","4.5","60","0.0","0.0","0.0","0.00","--","0","--"
"20","1016.1","1019.7","19.3","15.6","79","1.0","130","1.6","70","0.0","0.0","--","0.00","--","0","--"
"21","1016.1","1019.7","19.2","15.7","80","1.2","150","2.7","150","0.0","0.0","--","0.00","--","0","--"
"22","1016.0","1019.6","18.8","15.7","82","0.9","190","2.4","140","0.0","0.0","--","0.00","--","0","--"
"23","1015.7","1019.3","18.6","15.3","81","1.6","170","2.5","170","T","0.1","--","0.00","--","0","--"
"24","1015.4","1019.0","18.2","15.3","83","0.8","200","1.8","160","0.0","0.0","--","0.00","--","0","--"
