"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1004.7","1008.2","28.4","24.6","80","1.0","250","2.5","240","0.0","0.0","--","0.00","--","0","--"
"02","1004.2","1007.7","28.4","24.2","78","1.9","270","3.8","280","0.0","0.0","--","0.00","--","0","--"
"03","1003.9","1007.4","28.3","24.3","79","1.5","260","3.9","290","0.0","0.0","--","0.00","--","0","--"
"04","1004.0","1007.5","28.1","24.1","79","0.8","270","4.4","260","0.0","0.0","--","0.00","--","0","--"
"05","1003.6","1007.1","27.6","24.1","81","0.9","250","3.9","300","0.0","0.0","--","0.00","--","0","--"
"06","1004.2","1007.7","27.7","23.9","80","1.3","230","3.0","270","0.0","0.0","0.0","0.02","--","0","--"
"07","1004.9","1008.4","28.5","24.5","79","0.9","280","3.0","280","0.0","0.0","0.2","0.32","--","0","--"
"08","1005.1","1008.5","29.4","24.5","75","2.2","240","5.6","280","0.0","0.0","0.8","1.11","30.0","1","9.0"
"09","1005.2","1008.6","29.6","24.3","73","1.4","260","3.8","260","0.0","0.0","0.1","0.66","30.0","1","10.0"
"10","1004.9","1008.3","29.8","25.1","76","1.7","250","6.1","320","T","0.4","0.0","0.54","--","2","--"
"11","1004.5","1007.9","30.3","25.6","76","2.3","310","7.5","300","0.0","0.0","0.0","0.96","30.0","3","10.0"
"12","1003.9","1007.3","31.4","25.8","72","1.3","320","8.0","340","T","0.1","0.5","2.19","--","7","--"
"13","1003.1","1006.5","32.0","25.1","67","3.8","320","9.2","300","0.0","0.0","0.4","2.18","--","7","--"
"14","1002.6","1006.0","30.7","25.8","75","2.0","320","7.7","350","0.0","0.0","0.1","1.00","30.0","4","10.0"
"15","1002.5","1005.9","31.1","25.7","73","3.2","330","9.0","10","0.0","0.0","0.2","1.63","--","4","--"
"16","1002.4","1005.8","31.0","25.6","73","1.6","320","7.6","360","0.0","0.0","0.5","1.54","--","3","--"
"17","1002.4","1005.8","30.5","25.4","74","3.5","340","7.2","330","0.0","0.0","0.1","0.58","25.0","1","8.0"
"18","1002.8","1006.2","30.3","25.2","74","1.1","310","6.7","360","0.0","0.0","0.1","0.33","--","0","--"
"19","1003.1","1006.5","29.7","25.7","79","0.6","290","5.3","340","0.0","0.0","0.0","0.03","--","0","--"
"20","1003.2","1006.6","29.6","26.0","81","0.4","230","4.3","360","0.0","0.0","--","0.00","--","0","--"
"21","1003.2","1006.6","29.3","24.0","73","1.5","250","2.9","220","0.0","0.0","--","0.00","--","0","--"
"22","1003.2","1006.6","28.9","24.3","76","1.4","230","3.5","280","0.0","0.0","--","0.00","--","0","--"
"23","1003.8","1007.3","28.6","24.2","77","0.9","190","2.1","190","0.0","0.0","--","0.00","--","0","--"
"24","1003.7","1007.2","28.6","24.4","78","1.0","190","1.7","190","0.0","0.0","--","0.00","--","0","--"
