"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1006.9","1010.4","29.6","24.7","75","1.9","180","5.1","160","0.0","0.0","--","0.00","--","0","--"
"02","1006.7","1010.2","29.3","24.4","75","1.2","170","4.9","180","0.0","0.0","--","0.00","--","0","--"
"03","1006.4","1009.9","28.8","24.8","79","1.4","160","3.8","180","0.0","0.0","--","0.00","--","0","--"
"04","1006.5","1010.0","28.6","24.6","79","1.3","180","3.8","150","0.0","0.0","--","0.00","--","0","--"
"05","1007.0","1010.5","28.5","24.5","79","1.4","220","2.9","160","0.0","0.0","--","0.00","--","0","--"
"06","1007.7","1011.2","28.4","23.8","76","1.0","180","3.4","180","0.0","0.0","0.3","0.08","--","0","--"
"07","1008.3","1011.8","29.3","25.1","78","1.0","210","2.2","180","0.0","0.0","1.0","0.59","--","0","--"
"08","1008.1","1011.5","30.9","24.8","70","1.4","200","2.9","200","0.0","0.0","1.0","1.35","35.0","2","2.0"
"09","1007.9","1011.3","32.3","24.4","63","1.2","180","3.9","220","0.0","0.0","1.0","2.14","45.0","4","2.0"
"10","1007.8","1011.2","33.8","24.7","59","0.7","330","5.0","310","0.0","0.0","1.0","2.71","--","6","--"
"11","1007.4","1010.8","34.6","24.0","54","1.0","210","4.5","310","0.0","0.0","0.9","3.15","45.0","9","6.0"
"12","1006.8","1010.2","35.1","25.3","57","1.6","330","5.2","300","0.0","0.0","0.5","2.46","--","7","--"
"13","1006.4","1009.8","34.5","24.8","57","3.3","350","6.5","360","0.0","0.0","0.3","1.77","--","6","--"
"14","1006.1","1009.5","34.6","24.3","55","2.2","350","6.5","350","0.0","0.0","0.3","1.97","50.0","6","9.0"
"15","1005.9","1009.3","35.0","24.6","55","1.2","300","6.5","360","0.0","0.0","0.6","2.46","--","6","--"
"16","1005.8","1009.2","33.7","24.6","59","2.1","10","6.2","350","0.0","0.0","0.2","1.20","--","3","--"
"17","1006.0","1009.4","33.1","25.1","63","2.4","40","5.5","60","0.0","0.0","0.1","0.60","35.0","1","9.0"
"18","1006.2","1009.6","33.2","23.3","56","2.0","20","5.1","80","0.0","0.0","0.4","0.46","--","0","--"
"19","1006.8","1010.2","32.1","25.0","66","2.1","100","4.8","90","0.0","0.0","0.0","0.07","--","0","--"
"20","1007.5","1010.9","31.8","25.2","68","1.7","70","4.2","90","0.0","0.0","--","0.00","--","0","--"
"21","1008.0","1011.4","31.7","25.6","70","1.3","140","3.2","100","0.0","0.0","--","0.00","--","0","--"
"22","1007.7","1011.1","31.2","25.6","72","1.8","140","3.2","160","0.0","0.0","--","0.00","--","0","--"
"23","1007.7","1011.1","30.6","26.1","77","1.4","170","3.1","130","0.0","0.0","--","0.00","--","0","--"
"24","1007.2","1010.6","30.4","25.7","76","1.5","140","3.6","160","0.0","0.0","--","0.00","--","0","--"
