"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1001.0","1004.4","30.6","23.8","67","2.5","120","7.4","100","0.0","0.0","--","0.00","--","0","--"
"02","1000.5","1003.9","30.5","23.9","68","1.9","120","6.9","140","0.0","0.0","--","0.00","--","0","--"
"03","1000.3","1003.7","30.4","23.8","68","3.6","140","8.0","120","0.0","0.0","--","0.00","--","0","--"
"04","1000.7","1004.1","30.4","23.6","67","3.0","130","7.9","110","0.0","0.0","--","0.00","--","0","--"
"05","1001.1","1004.5","30.2","23.7","68","2.3","130","5.4","130","0.0","0.0","--","0.00","--","0","--"
"06","1001.8","1005.2","30.1","23.6","68","2.7","110","6.6","100","0.0","0.0","0.0","0.02","--","0","--"
"07","1002.4","1005.8","30.7","23.9","67","2.9","110","6.1","110","0.0","0.0","0.5","0.35","--","0","--"
"08","1002.7","1006.1","32.3","24.1","62","2.9","90","8.9","110","0.0","0.0","1.0","1.26","70.0","1","2.0"
"09","1003.5","1006.9","33.6","24.8","60","1.9","110","7.5","100","0.0","0.0","1.0","2.05","70.0","3","2.0"
"10","1003.5","1006.9","34.4","24.7","57","3.2","110","7.9","130","0.0","0.0","1.0","2.73","--","6","--"
"11","1003.4","1006.8","35.1","24.1","53","3.6","140","9.6","100","0.0","0.0","1.0","3.13","70.0","8","3.0"
"12","1003.3","1006.7","35.7","24.0","51","4.6","120","10.1","100","0.0","0.0","1.0","3.45","--","10","--"
"13","1003.0","1006.4","35.4","23.4","50","4.4","130","10.8","130","0.0","0.0","1.0","3.43","--","10","--"
"14","1002.9","1006.3","35.2","23.6","51","5.2","130","10.8","140","0.0","0.0","1.0","3.15","70.0","8","2.0"
"15","1002.4","1005.8","35.1","23.5","51","5.0","140","11.8","140","0.0","0.0","1.0","2.62","--","5","--"
"16","1002.4","1005.8","34.7","23.4","52","4.2","130","12.7","120","0.0","0.0","1.0","1.91","--","3","--"
"17","1002.8","1006.2","33.2","23.6","57","4.9","140","10.1","140","0.0","0.0","1.0","1.10","50.0","1","3.0"
"18","1003.6","1007.0","32.4","23.7","60","4.4","120","9.7","120","0.0","0.0","0.9","0.31","--","0","--"
"19","1004.3","1007.7","31.9","24.0","63","3.7","110","9.9","110","0.0","0.0","0.0","0.00","--","0","--"
"20","1004.9","1008.3","31.5","24.4","66","2.8","110","8.2","120","0.0","0.0","--","0.00","--","0","--"
"21","1005.2","1008.6","31.4","24.3","66","3.0","120","6.3","140","0.0","0.0","--","0.00","--","0","--"
"22","1006.1","1009.5","31.2","24.1","66","3.0","130","7.1","120","0.0","0.0","--","0.00","--","0","--"
"23","1006.2","1009.6","31.0","23.9","66","2.0","140","5.1","130","0.0","0.0","--","0.00","--","0","--"
"24","1005.8","1009.2","30.9","24.3","68","1.6","150","3.4","150","0.0","0.0","--","0.00","--","0","--"
