"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1021.5","1025.2","14.6","7.2","61","2.5","100","5.7","90","0.0","0.0","--","0.00","--","0","--"
"02","1021.0","1024.7","14.7","7.3","61","1.8","100","6.4","90","0.0","0.0","--","0.00","--","0","--"
"03","1021.0","1024.7","14.6","6.9","60","1.3","110","6.2","110","0.0","0.0","--","0.00","--","0","--"
"04","1020.5","1024.2","14.5","6.8","60","1.9","110","5.8","130","0.0","0.0","--","0.00","--","0","--"
"05","1020.7","1024.4","14.5","7.6","63","1.9","100","5.2","120","0.0","0.0","--","0.00","--","0","--"
"06","1020.7","1024.4","14.5","7.8","64","1.7","110","6.7","80","0.0","0.0","0.0","0.00","--","0","--"
"07","1021.4","1025.1","14.7","8.2","65","1.9","130","4.9","70","0.0","0.0","0.0","0.01","--","0","--"
"08","1021.2","1024.9","15.0","7.8","62","2.6","100","7.1","100","0.0","0.0","0.0","0.17","35.0","0","9.0"
"09","1021.6","1025.3","15.3","7.4","59","3.6","100","9.7","100","0.0","0.0","0.0","0.41","35.0","1","9.0"
"10","1021.5","1025.2","15.8","7.6","58","2.8","100","9.5","110","0.0","0.0","0.0","0.64","--","2","--"
"11","1021.5","1025.2","16.1","8.1","59","2.6","100","9.5","110","0.0","0.0","0.0","0.93","40.0","3","10.0"
"12","1020.3","1024.0","16.0","8.3","60","3.8","100","9.5","80","0.0","0.0","0.0","0.66","--","2","--"
"13","1019.5","1023.2","16.0","8.0","59","4.2","100","9.5","100","0.0","0.0","0.0","0.79","--","3","--"
"14","1018.9","1022.6","16.0","8.3","60","4.2","100","10.7","90","0.0","0.0","0.0","0.67","40.0","2","10.0"
"15","1018.7","1022.4","15.8","8.8","63","4.5","100","10.4","80","0.0","0.0","0.0","0.44","--","1","--"
"16","1018.7","1022.4","15.7","9.2","65","4.8","110","10.8","100","0.0","0.0","0.0","0.34","--","1","--"
"17","1018.8","1022.5","15.7","8.7","63","4.0","120","10.4","80","0.0","0.0","0.0","0.14","40.0","0","8.0"
"18","1019.2","1022.9","15.9","9.1","64","3.5","120","8.8","140","0.0","0.0","0.0","0.00","--","0","--"
"19","1019.4","1023.1","15.8","9.5","66","2.5","120","8.0","110","0.0","0.0","0.0","0.00","--","0","--"
"20","1019.9","1023.6","15.5","10.3","71","3.5","110","10.6","90","0.0","0.0","--","0.00","--","0","--"
"21","1020.0","1023.7","15.1","10.9","76","4.3","120","9.9","110","0.0","0.0","--","0.00","--","0","--"
"22","1020.1","1023.8","14.9","11.7","81","2.5","110","8.7","130","0.0","0.0","--","0.00","--","0","--"
"23","1019.8","1023.5","15.3","11.5","78","2.5","120","7.2","90","0.0","0.0","--","0.00","--","0","--"
"24","1019.3","1023.0","15.3","11.5","78","1.1","140","6.4","120","0.0","0.0","--","0.00","--","0","--"
