"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","999.0","1002.4","30.6","24.0","68","2.8","110","8.8","60","0.0","0.0","--","0.00","--","0","--"
"02","998.5","1001.9","30.4","23.8","68","3.7","120","8.6","110","0.0","0.0","--","0.00","--","0","--"
"03","998.5","1001.9","30.3","23.8","68","2.4","120","10.0","90","0.0","0.0","--","0.00","--","0","--"
"04","998.6","1002.0","30.2","24.1","70","3.7","120","9.7","120","0.0","0.0","--","0.00","--","0","--"
"05","998.9","1002.3","30.1","24.0","70","3.3","120","8.8","120","0.0","0.0","--","0.00","--","0","--"
"06","999.1","1002.5","30.0","23.9","70","3.0","110","8.1","120","0.0","0.0","0.1","0.02","--","0","--"
"07","999.5","1002.9","30.6","24.0","68","3.4","130","6.8","130","0.0","0.0","1.0","0.46","--","0","--"
"08","999.4","1002.8","32.1","24.2","63","3.1","140","7.0","120","0.0","0.0","1.0","1.26","70.0","1","1.0"
"09","999.4","1002.8","33.3","24.2","59","2.7","120","9.3","140","0.0","0.0","1.0","2.06","70.0","4","1.0"
"10","999.4","1002.8","33.9","23.9","56","4.8","140","10.0","100","0.0","0.0","1.0","2.73","--","6","--"
"11","999.0","1002.4","34.9","24.2","54","4.6","140","10.4","160","0.0","0.0","1.0","3.21","70.0","9","3.0"
"12","998.8","1002.2","35.0","24.0","53","4.7","140","12.4","120","0.0","0.0","1.0","3.55","--","10","--"
"13","998.6","1002.0","35.1","24.1","53","3.9","130","11.3","100","0.0","0.0","1.0","3.43","--","10","--"
"14","998.6","1002.0","34.7","24.7","56","4.9","140","11.4","150","0.0","0.0","1.0","3.16","70.0","8","5.0"
"15","998.4","1001.8","34.8","24.8","56","3.9","150","12.9","100","0.0","0.0","0.9","2.65","--","5","--"
"16","999.3","1002.7","34.1","25.0","59","3.3","130","11.1","140","0.0","0.0","1.0","2.09","--","3","--"
"17","999.5","1002.9","32.8","24.3","61","3.8","130","10.7","120","0.0","0.0","1.0","1.13","40.0","1","1.0"
"18","999.8","1003.2","31.8","23.9","63","3.8","120","11.4","120","0.0","0.0","0.9","0.32","--","0","--"
"19","1000.6","1004.0","31.5","23.6","63","2.9","120","8.8","90","0.0","0.0","0.0","0.00","--","0","--"
"20","1000.9","1004.3","31.4","23.5","63","2.5","120","8.2","110","0.0","0.0","--","0.00","--","0","--"
"21","1001.5","1004.9","31.2","23.3","63","2.0","130","7.8","80","0.0","0.0","--","0.00","--","0","--"
"22","1001.6","1005.0","31.1","23.5","64","2.6","120","7.6","140","0.0","0.0","--","0.00","--","0","--"
"23","1001.7","1005.1","30.8","24.2","68","2.4","100","8.9","70","0.0","0.0","--","0.00","--","0","--"
"24","1001.4","1004.8","30.6","24.0","68","2.9","110","7.3","90","0.0","0.0","--","0.00","--","0","--"
